variable;frequency;categoria;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable;cv_var;iqr_ratio
consumo_alcool_anidro;Monthly;Anual;11;log→sdiff12→diff;4;351;True;True;True;True;4;True;True;0.48559011688628306;0.6840879477314317
consumo_alcool_anidro;Monthly;Anual;12;boxcox→sdiff12→diff;3;351;True;True;True;True;4;True;True;0.48807218967855426;0.6943237003375878
consumo_alcool_anidro;Monthly;Mensal;13;mom_pct;1;363;True;True;True;True;4;True;True;0.5583459475705442;0.8825825641877229
consumo_alcool_anidro;Monthly;Anual;14;mom_pct_annual_rate;1;363;True;True;True;True;4;True;True;0.5583459475705442;0.8825825641877229
consumo_alcool_anidro;Monthly;Anual;15;yoy_pct_monthly;1;352;True;True;True;True;4;True;True;0.7378012821784555;1.1814481576740148
prod_aco_bruto;Monthly;Mensal;0;nível;0;365;True;False;True;True;3;True;True;1.502062778304845;0.9860911638484272
prod_aco_bruto;Monthly;Mensal;1;diff;1;364;True;True;True;True;4;True;True;0.761612952510418;0.9659107194046874
prod_aco_bruto;Monthly;Mensal;2;log;1;365;True;False;True;True;3;True;True;1.6751471553582948;1.2264469182316884
prod_aco_bruto;Monthly;Mensal;3;log→diff;3;364;True;True;True;True;4;True;True;0.866735063630686;0.9967727822264287
prod_aco_bruto;Monthly;Mensal;4;boxcox;1;365;True;False;True;False;2;False;True;1.1483827481071107;1.3762699655260402
prod_aco_bruto;Monthly;Mensal;5;boxcox→diff;2;364;True;True;True;True;4;True;True;0.7763853759353024;1.2045440024058056
prod_aco_bruto;Monthly;Mensal;6;yeojohnson;1;365;True;False;True;False;2;False;True;1.1483160306156324;1.3773732400090266
prod_aco_bruto;Monthly;Mensal;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True;0.7764991070741252;1.2049058875433836
prod_aco_bruto;Monthly;Anual;8;sdiff12;1;353;True;True;True;True;4;True;True;1.5222240591499605;1.424165476207998
prod_aco_bruto;Monthly;Anual;9;sdiff12→diff;2;352;True;True;True;True;4;True;True;0.762453935076275;0.9379124680882321
prod_aco_bruto;Monthly;Anual;10;log→sdiff12;3;353;True;True;True;True;4;True;True;1.665658822001688;1.6940577668130739
prod_aco_bruto;Monthly;Anual;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True;0.8151428094755319;0.9351720981232244
prod_aco_bruto;Monthly;Anual;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True;0.7731999919292022;1.079227384910046
prod_aco_bruto;Monthly;Mensal;13;mom_pct;1;364;True;True;True;True;4;True;True;0.7978530732761016;1.0556308750531715
prod_aco_bruto;Monthly;Anual;14;mom_pct_annual_rate;1;364;True;True;True;True;4;True;True;0.7978530732761016;1.0556308750531715
prod_aco_bruto;Monthly;Anual;15;yoy_pct_monthly;1;353;True;True;True;True;4;True;True;1.6513015228642656;1.4047187262380403
desembolso_BNDES_ind_transformacao;Monthly;Mensal;0;nível;0;363;False;False;True;False;1;False;True;2.385320122333084;1.4707841754473001
desembolso_BNDES_ind_transformacao;Monthly;Mensal;1;diff;1;362;True;True;True;True;4;True;True;2.459662918039293;2.1187249053005464
desembolso_BNDES_ind_transformacao;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Mensal;6;yeojohnson;1;363;False;False;True;False;1;False;True;1.950163203321878;2.0571883637952255
desembolso_BNDES_ind_transformacao;Monthly;Mensal;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True;1.768987182851541;5.39277055518501
desembolso_BNDES_ind_transformacao;Monthly;Anual;8;sdiff12;1;351;True;True;True;True;4;True;True;2.129875484938058;2.580350188967414
desembolso_BNDES_ind_transformacao;Monthly;Anual;9;sdiff12→diff;2;350;True;True;True;True;4;True;True;2.1544663893283356;1.7371614051758604
desembolso_BNDES_ind_transformacao;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_transformacao;Monthly;Mensal;13;mom_pct;1;362;True;False;True;True;3;True;True;2.251470980066308;3.8727189503328994
desembolso_BNDES_ind_transformacao;Monthly;Anual;14;mom_pct_annual_rate;1;362;True;False;True;True;3;True;True;2.251470980066308;3.8727189503328994
desembolso_BNDES_ind_transformacao;Monthly;Anual;15;yoy_pct_monthly;1;351;True;True;True;True;4;True;True;3.3892945169779907;2.1919734654739336
desembolso_BNDES_comercio_servicos;Monthly;Mensal;0;nível;0;363;False;False;True;False;1;False;True;1.3450832151041747;1.7888063728499137
desembolso_BNDES_comercio_servicos;Monthly;Mensal;1;diff;1;362;True;True;True;True;4;True;True;1.056186375382396;3.406857357792284
desembolso_BNDES_comercio_servicos;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Mensal;6;yeojohnson;1;363;False;False;True;False;1;False;True;1.161343223250546;2.59286476952146
desembolso_BNDES_comercio_servicos;Monthly;Mensal;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True;1.2393979403409487;3.798406233517116
desembolso_BNDES_comercio_servicos;Monthly;Anual;8;sdiff12;1;351;True;True;True;True;4;True;True;1.2225690476523385;1.909771744812956
desembolso_BNDES_comercio_servicos;Monthly;Anual;9;sdiff12→diff;2;350;True;True;True;True;4;True;True;1.4497154898066864;0.9405227154013345
desembolso_BNDES_comercio_servicos;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_comercio_servicos;Monthly;Mensal;13;mom_pct;1;362;True;True;True;True;4;True;True;2.6421502954167035;6.792094130685298
desembolso_BNDES_comercio_servicos;Monthly;Anual;14;mom_pct_annual_rate;1;362;True;True;True;True;4;True;True;2.6421502954167035;6.792094130685298
desembolso_BNDES_comercio_servicos;Monthly;Anual;15;yoy_pct_monthly;1;351;True;True;True;True;4;True;True;3.42141242433025;3.771401530601266
desembolso_BNDES_agro;Monthly;Mensal;0;nível;0;363;False;False;False;False;0;False;True;1.397725788062006;1.5421939894686227
desembolso_BNDES_agro;Monthly;Mensal;1;diff;1;362;True;True;True;True;4;True;True;1.481576879365346;3.0973616615726
desembolso_BNDES_agro;Monthly;Mensal;2;log;1;363;False;False;False;False;0;False;True;0.820465781450218;1.4582024789651975
desembolso_BNDES_agro;Monthly;Mensal;3;log→diff;3;362;True;True;True;True;4;True;True;0.811391968511903;1.7306982121358476
desembolso_BNDES_agro;Monthly;Mensal;4;boxcox;1;363;False;False;False;False;0;False;True;1.0746844915130551;1.559931660711216
desembolso_BNDES_agro;Monthly;Mensal;5;boxcox→diff;2;362;True;True;True;True;4;True;True;1.1144766577961749;2.767538859463638
desembolso_BNDES_agro;Monthly;Mensal;6;yeojohnson;1;363;False;False;False;False;0;False;True;1.0746914155407326;1.5599281543589825
desembolso_BNDES_agro;Monthly;Mensal;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True;1.1144818713421212;2.767560319937189
desembolso_BNDES_agro;Monthly;Anual;8;sdiff12;1;351;True;True;True;True;4;True;True;1.5451208048084268;2.09924321700282
desembolso_BNDES_agro;Monthly;Anual;9;sdiff12→diff;2;350;True;True;True;True;4;True;True;1.0486479907411381;1.4382357062616156
desembolso_BNDES_agro;Monthly;Anual;10;log→sdiff12;3;351;True;True;True;True;4;True;True;0.9780655668272633;1.967182634811666
desembolso_BNDES_agro;Monthly;Anual;11;log→sdiff12→diff;4;350;True;True;True;True;4;True;True;0.7574930668828628;0.9203114502377955
desembolso_BNDES_agro;Monthly;Anual;12;boxcox→sdiff12→diff;3;350;True;True;True;True;4;True;True;0.8084897999258435;0.9835439618286441
desembolso_BNDES_agro;Monthly;Mensal;13;mom_pct;1;362;True;True;True;True;4;True;True;0.9333213957522228;1.9856505326789298
desembolso_BNDES_agro;Monthly;Anual;14;mom_pct_annual_rate;1;362;True;True;True;True;4;True;True;0.9333213957522228;1.9856505326789298
desembolso_BNDES_agro;Monthly;Anual;15;yoy_pct_monthly;1;351;True;True;True;True;4;True;True;0.9741837100412016;2.642162599301023
desembolso_BNDES_ind_extrativa;Monthly;Mensal;0;nível;0;363;False;False;True;True;2;False;True;1.1870953765331929;3.0099411067781743
desembolso_BNDES_ind_extrativa;Monthly;Mensal;1;diff;1;362;True;True;True;True;4;True;True;0.99131303287809;1.7371398983031516
desembolso_BNDES_ind_extrativa;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Mensal;6;yeojohnson;1;363;False;False;True;True;2;False;True;1.0745382894962985;2.1771219359960345
desembolso_BNDES_ind_extrativa;Monthly;Mensal;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True;1.0251099741359282;2.2181829067594547
desembolso_BNDES_ind_extrativa;Monthly;Anual;8;sdiff12;1;351;True;True;True;True;4;True;True;1.3291542089153028;10.786272202846106
desembolso_BNDES_ind_extrativa;Monthly;Anual;9;sdiff12→diff;2;350;True;True;True;True;4;True;True;1.135550697101471;7.244739373777116
desembolso_BNDES_ind_extrativa;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
desembolso_BNDES_ind_extrativa;Monthly;Mensal;13;mom_pct;1;362;True;True;True;True;4;True;True;3.338285495502522;3.1543643390505514
desembolso_BNDES_ind_extrativa;Monthly;Anual;14;mom_pct_annual_rate;1;362;True;True;True;True;4;True;True;3.338285495502522;3.1543643390505514
desembolso_BNDES_ind_extrativa;Monthly;Anual;15;yoy_pct_monthly;1;351;True;True;True;True;4;True;True;2.2999002941952758;3.8532767219543893
cni_nuci_transformacao;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;1.0970180010472943;2.1849515959560306
cni_nuci_transformacao;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;0.790596369794854;1.3261065943992618
cni_nuci_transformacao;Monthly;Mensal;2;log;1;281;False;False;False;False;0;False;True;1.1186812504307666;2.1569590149851563
cni_nuci_transformacao;Monthly;Mensal;3;log→diff;3;280;True;True;True;True;4;True;True;0.8587667176493908;1.2935401827837039
cni_nuci_transformacao;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.0534955168075748;2.0864306867562656
cni_nuci_transformacao;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;0.6297306257962298;0.9250893407009397
cni_nuci_transformacao;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.053482108648552;2.0862873521434913
cni_nuci_transformacao;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;0.6296892999791164;0.9251113723918036
cni_nuci_transformacao;Monthly;Anual;8;sdiff12;1;269;True;True;True;True;4;True;True;1.0793779564786663;2.088324670131937
cni_nuci_transformacao;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;True;4;True;True;0.8684586310067401;0.7551318003365002
cni_nuci_transformacao;Monthly;Anual;10;log→sdiff12;3;269;True;True;True;True;4;True;True;1.0905867069627666;2.0279868885048558
cni_nuci_transformacao;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;True;4;True;True;0.9373832861757919;0.7342113688782361
cni_nuci_transformacao;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;0.6704404244558044;0.892384015877611
cni_nuci_transformacao;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;0.8514968301055977;1.2703466079338275
cni_nuci_transformacao;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;0.8514968301055977;1.2703466079338275
cni_nuci_transformacao;Monthly;Anual;15;yoy_pct_monthly;1;269;True;True;True;True;4;True;True;1.1079093481616624;2.1245876420626497
cni_vendas_industriais;Monthly;Mensal;0;nível;0;280;False;True;False;False;1;False;True;0.9060638326224403;1.0665630940944444
cni_vendas_industriais;Monthly;Mensal;1;diff;1;279;True;True;True;True;4;True;True;1.1668927203515587;0.6922888209957067
cni_vendas_industriais;Monthly;Mensal;2;log;1;280;False;True;True;True;3;True;True;1.0005512265901912;1.0773695268532593
cni_vendas_industriais;Monthly;Mensal;3;log→diff;3;279;True;True;True;True;4;True;True;1.3763855555852536;0.7383415177285629
cni_vendas_industriais;Monthly;Mensal;4;boxcox;1;280;False;True;True;True;3;True;True;1.0310745391478542;1.102192712826253
cni_vendas_industriais;Monthly;Mensal;5;boxcox→diff;2;279;True;True;True;True;4;True;True;1.4221318398087646;0.7472210003176074
cni_vendas_industriais;Monthly;Mensal;6;yeojohnson;1;280;False;True;True;True;3;True;True;1.0310314970369414;1.102386722501733
cni_vendas_industriais;Monthly;Mensal;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True;1.422080206239385;0.7477216862142138
cni_vendas_industriais;Monthly;Anual;8;sdiff12;1;268;True;True;True;False;3;True;True;0.7616516815696904;1.5324676655542888
cni_vendas_industriais;Monthly;Anual;9;sdiff12→diff;2;267;True;True;True;False;3;True;True;0.9783886157408154;1.0067027473811698
cni_vendas_industriais;Monthly;Anual;10;log→sdiff12;3;268;True;True;True;False;3;True;True;0.8791728649547556;1.8679877748125673
cni_vendas_industriais;Monthly;Anual;11;log→sdiff12→diff;4;267;True;True;True;False;3;True;True;1.1802928748170123;1.0373996275915893
cni_vendas_industriais;Monthly;Anual;12;boxcox→sdiff12→diff;3;267;True;True;True;False;3;True;True;1.2242344133611167;1.0415504813259693
cni_vendas_industriais;Monthly;Mensal;13;mom_pct;1;279;True;True;True;True;4;True;True;1.3838301998659632;0.7153418760522832
cni_vendas_industriais;Monthly;Anual;14;mom_pct_annual_rate;1;279;True;True;True;True;4;True;True;1.3838301998659632;0.7153418760522832
cni_vendas_industriais;Monthly;Anual;15;yoy_pct_monthly;1;268;True;True;True;False;3;True;True;0.9480850742111533;1.5741764896166652
cni_horas_trabalhadas;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;1.1438277543797863;3.179425989119484
cni_horas_trabalhadas;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;1.1560748339389673;1.2237813498088905
cni_horas_trabalhadas;Monthly;Mensal;2;log;1;281;False;False;False;False;0;False;True;1.3627137482156915;2.734611774216639
cni_horas_trabalhadas;Monthly;Mensal;3;log→diff;3;280;True;True;True;True;4;True;True;1.6274405614263996;0.7897069522874753
cni_horas_trabalhadas;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.103332085170253;3.4182382980918127
cni_horas_trabalhadas;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;1.0297694006920894;1.2682991506350907
cni_horas_trabalhadas;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.1032328618120757;3.4186918646322586
cni_horas_trabalhadas;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;1.0294771565559921;1.2687818160632491
cni_horas_trabalhadas;Monthly;Anual;8;sdiff12;1;269;True;True;True;True;4;True;True;1.148981285112087;2.238661390026357
cni_horas_trabalhadas;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;True;4;True;True;0.8754714607628209;0.993243578587237
cni_horas_trabalhadas;Monthly;Anual;10;log→sdiff12;3;269;True;True;True;True;4;True;True;1.3393442067560126;2.3922188510718896
cni_horas_trabalhadas;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;True;4;True;True;1.2760104116346758;0.7698160694519194
cni_horas_trabalhadas;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;0.7778706045771966;1.0830437070038765
cni_horas_trabalhadas;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;1.5323296626449325;0.766853586605744
cni_horas_trabalhadas;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;1.5323296626449325;0.766853586605744
cni_horas_trabalhadas;Monthly;Anual;15;yoy_pct_monthly;1;269;True;True;True;True;4;True;True;1.3993492688750715;2.2386116131317277
cni_salario_industria;Monthly;Mensal;0;nível;0;245;False;True;False;False;1;False;True;0.870946343288632;1.337666063225997
cni_salario_industria;Monthly;Mensal;1;diff;1;244;True;True;True;True;4;True;True;0.9647012024788049;1.2791589598520254
cni_salario_industria;Monthly;Mensal;2;log;1;245;False;True;False;False;1;False;True;0.8029364654643123;1.3420083186420546
cni_salario_industria;Monthly;Mensal;3;log→diff;3;244;True;True;True;True;4;True;True;1.155930606841379;0.9743598177990321
cni_salario_industria;Monthly;Mensal;4;boxcox;1;245;False;True;False;False;1;False;True;0.9233088113162096;1.5366620112571854
cni_salario_industria;Monthly;Mensal;5;boxcox→diff;2;244;True;True;True;True;4;True;True;1.7401113620963724;1.2638472275312145
cni_salario_industria;Monthly;Mensal;6;yeojohnson;1;245;False;True;False;False;1;False;True;0.9230811864816586;1.5367977766139425
cni_salario_industria;Monthly;Mensal;7;yeojohnson→diff;2;244;True;True;True;True;4;True;True;1.7396850056393403;1.2642047773412801
cni_salario_industria;Monthly;Anual;8;sdiff12;1;233;False;True;True;False;2;False;True;0.6914724236941019;1.128084773123456
cni_salario_industria;Monthly;Anual;9;sdiff12→diff;2;232;True;True;True;True;4;True;True;0.8353422537820424;0.8011800591207204
cni_salario_industria;Monthly;Anual;10;log→sdiff12;3;233;False;True;True;False;2;False;True;0.7554124390777318;1.3289710685540082
cni_salario_industria;Monthly;Anual;11;log→sdiff12→diff;4;232;True;True;True;True;4;True;True;0.9910259408850747;0.8787655502988783
cni_salario_industria;Monthly;Anual;12;boxcox→sdiff12→diff;3;232;True;True;True;True;4;True;True;1.4555068162961702;2.246116259487816
cni_salario_industria;Monthly;Mensal;13;mom_pct;1;244;True;True;True;True;4;True;True;1.1436217545933547;0.9540514326794541
cni_salario_industria;Monthly;Anual;14;mom_pct_annual_rate;1;244;True;True;True;True;4;True;True;1.1436217545933547;0.9540514326794541
cni_salario_industria;Monthly;Anual;15;yoy_pct_monthly;1;233;False;True;True;False;2;False;True;0.7287828045546262;1.2336823694567371
cni_massa_salarial;Monthly;Mensal;0;nível;0;245;False;True;False;False;1;False;True;0.8649253109693148;1.3152118655303382
cni_massa_salarial;Monthly;Mensal;1;diff;1;244;True;True;True;False;3;True;True;0.9585921540309333;1.2791589598520254
cni_massa_salarial;Monthly;Mensal;2;log;1;245;False;True;False;False;1;False;True;0.7959803317382791;1.2883684669322928
cni_massa_salarial;Monthly;Mensal;3;log→diff;3;244;True;True;True;False;3;True;True;1.148133642331184;0.9743598177990321
cni_massa_salarial;Monthly;Mensal;4;boxcox;1;245;False;True;False;False;1;False;True;0.9058489588868941;1.4877215248455218
cni_massa_salarial;Monthly;Mensal;5;boxcox→diff;2;244;True;True;True;False;3;True;True;1.7126977048901173;1.1592175324674048
cni_massa_salarial;Monthly;Mensal;6;yeojohnson;1;245;False;True;False;False;1;False;True;0.9056379700537964;1.4873297376680534
cni_massa_salarial;Monthly;Mensal;7;yeojohnson→diff;2;244;True;True;True;False;3;True;True;1.7122904829766956;1.159699502714468
cni_massa_salarial;Monthly;Anual;8;sdiff12;1;233;False;True;True;False;2;False;True;0.6911020879430918;1.128084773123456
cni_massa_salarial;Monthly;Anual;9;sdiff12→diff;2;232;True;True;True;False;3;True;True;0.830664125401213;0.8011800591207205
cni_massa_salarial;Monthly;Anual;10;log→sdiff12;3;233;False;True;True;False;2;False;True;0.7545034707470593;1.3289710685540082
cni_massa_salarial;Monthly;Anual;11;log→sdiff12→diff;4;232;True;True;True;False;3;True;True;0.9853769043655203;0.8787655502988783
cni_massa_salarial;Monthly;Anual;12;boxcox→sdiff12→diff;3;232;True;True;True;False;3;True;True;1.4358501477500027;2.1543299604529245
cni_massa_salarial;Monthly;Mensal;13;mom_pct;1;244;True;True;True;False;3;True;True;1.135588072537221;0.9540514326794542
cni_massa_salarial;Monthly;Anual;14;mom_pct_annual_rate;1;244;True;True;True;False;3;True;True;1.135588072537221;0.9540514326794542
cni_massa_salarial;Monthly;Anual;15;yoy_pct_monthly;1;233;False;True;True;False;2;False;True;0.7277511940317238;1.2336823694567371
fenabrave_automoveis;Monthly;Mensal;0;nível;0;365;False;False;True;False;1;False;True;0.9705765301517517;1.8618233993876778
fenabrave_automoveis;Monthly;Mensal;1;diff;1;364;True;True;True;True;4;True;True;0.9092336143186637;2.6210063270367403
fenabrave_automoveis;Monthly;Mensal;2;log;1;365;False;False;True;False;1;False;True;1.4357158124902227;1.1874615761470702
fenabrave_automoveis;Monthly;Mensal;3;log→diff;3;364;True;True;True;True;4;True;True;1.073835613851439;0.9724994607543904
fenabrave_automoveis;Monthly;Mensal;4;boxcox;1;365;False;False;True;False;1;False;True;1.1929151628526653;0.979771147519443
fenabrave_automoveis;Monthly;Mensal;5;boxcox→diff;2;364;True;True;True;True;4;True;True;0.8179378427679245;1.2533972858574922
fenabrave_automoveis;Monthly;Mensal;6;yeojohnson;1;365;False;False;True;False;1;False;True;1.192914361300384;0.9797717454860205
fenabrave_automoveis;Monthly;Mensal;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True;0.8179370091471896;1.253395683333553
fenabrave_automoveis;Monthly;Anual;8;sdiff12;1;353;False;True;True;False;2;False;True;0.8790335823595276;1.4040001225168457
fenabrave_automoveis;Monthly;Anual;9;sdiff12→diff;2;352;True;True;True;False;3;True;True;0.7288344398250756;1.5912449425874937
fenabrave_automoveis;Monthly;Anual;10;log→sdiff12;3;353;True;True;True;False;3;True;True;1.3716497927604983;1.1667784623811732
fenabrave_automoveis;Monthly;Anual;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True;0.9395576383157622;0.6816057315742896
fenabrave_automoveis;Monthly;Anual;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True;0.6885027685778363;0.9477270919250091
fenabrave_automoveis;Monthly;Mensal;13;mom_pct;1;364;True;True;True;True;4;True;True;1.3016504071169184;0.9705413137515151
fenabrave_automoveis;Monthly;Anual;14;mom_pct_annual_rate;1;364;True;True;True;True;4;True;True;1.3016504071169184;0.9705413137515151
fenabrave_automoveis;Monthly;Anual;15;yoy_pct_monthly;1;353;True;True;True;False;3;True;True;1.764272830715919;1.1509760176553312
fenabrave_comerciais_leves;Monthly;Mensal;0;nível;0;365;False;False;False;False;0;False;True;1.260444803261966;2.088917967765934
fenabrave_comerciais_leves;Monthly;Mensal;1;diff;1;364;True;True;True;False;3;True;True;0.9637047205754716;1.5224061812068488
fenabrave_comerciais_leves;Monthly;Mensal;2;log;1;365;False;False;False;False;0;False;True;0.9658766743760254;2.2094221997821495
fenabrave_comerciais_leves;Monthly;Mensal;3;log→diff;3;364;True;True;True;True;4;True;True;0.6636247103317656;0.657710466164828
fenabrave_comerciais_leves;Monthly;Mensal;4;boxcox;1;365;False;False;False;False;0;False;True;1.0084219627765898;2.2627201789994356
fenabrave_comerciais_leves;Monthly;Mensal;5;boxcox→diff;2;364;True;True;True;True;4;True;True;0.7374095608701908;0.7487631362216635
fenabrave_comerciais_leves;Monthly;Mensal;6;yeojohnson;1;365;False;False;False;False;0;False;True;1.0084189864129247;2.262650469175585
fenabrave_comerciais_leves;Monthly;Mensal;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True;0.7374043813513039;0.748751600386416
fenabrave_comerciais_leves;Monthly;Anual;8;sdiff12;1;353;False;True;True;True;3;True;True;0.9866552725096709;1.3208476258029584
fenabrave_comerciais_leves;Monthly;Anual;9;sdiff12→diff;2;352;True;True;True;False;3;True;True;0.9233304101756645;1.0623282079988658
fenabrave_comerciais_leves;Monthly;Anual;10;log→sdiff12;3;353;True;True;True;True;4;True;True;1.1014239031044906;1.6839852355260339
fenabrave_comerciais_leves;Monthly;Anual;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True;0.6287161289787339;0.579312366207425
fenabrave_comerciais_leves;Monthly;Anual;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True;0.7188124336552998;0.7714284907356317
fenabrave_comerciais_leves;Monthly;Mensal;13;mom_pct;1;364;True;True;True;True;4;True;True;0.6583756460541675;0.6529312224610555
fenabrave_comerciais_leves;Monthly;Anual;14;mom_pct_annual_rate;1;364;True;True;True;True;4;True;True;0.6583756460541675;0.6529312224610555
fenabrave_comerciais_leves;Monthly;Anual;15;yoy_pct_monthly;1;353;True;True;True;True;4;True;True;1.4696911239558417;1.2072206412267568
fenabrave_caminhoes;Monthly;Mensal;0;nível;0;365;False;False;True;False;1;False;True;1.0103835897065419;1.1518814235974568
fenabrave_caminhoes;Monthly;Mensal;1;diff;1;364;True;True;True;True;4;True;True;0.8240468244948508;1.6490011273537875
fenabrave_caminhoes;Monthly;Mensal;2;log;1;365;False;False;True;False;1;False;True;0.8566384293942664;1.1526989249730712
fenabrave_caminhoes;Monthly;Mensal;3;log→diff;3;364;True;True;True;True;4;True;True;0.7951457933121212;0.8008350803043894
fenabrave_caminhoes;Monthly;Mensal;4;boxcox;1;365;False;False;True;False;1;False;True;0.8677037271571126;1.089212265085147
fenabrave_caminhoes;Monthly;Mensal;5;boxcox→diff;2;364;True;True;True;True;4;True;True;0.7765458667323052;0.8863665247093839
fenabrave_caminhoes;Monthly;Mensal;6;yeojohnson;1;365;False;False;True;False;1;False;True;0.8677129894615421;1.089231801140074
fenabrave_caminhoes;Monthly;Mensal;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True;0.7765480930159816;0.8863715501940937
fenabrave_caminhoes;Monthly;Anual;8;sdiff12;1;353;True;True;True;True;4;True;True;0.7404403177504717;1.378289239701987
fenabrave_caminhoes;Monthly;Anual;9;sdiff12→diff;2;352;True;True;True;True;4;True;True;0.7761486118159086;1.6011025279740754
fenabrave_caminhoes;Monthly;Anual;10;log→sdiff12;3;353;True;True;True;True;4;True;True;0.5880111588000719;1.0175995220679004
fenabrave_caminhoes;Monthly;Anual;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True;0.907479555099561;1.034070853926781
fenabrave_caminhoes;Monthly;Anual;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True;0.8726633481676812;1.066111239151549
fenabrave_caminhoes;Monthly;Mensal;13;mom_pct;1;364;True;True;True;True;4;True;True;0.93733867510585;0.7778837395033953
